id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
175408,Male,24,1,18.0,1,< 1 Year,No,2630.0,152.0,51,0
153324,Male,23,1,50.0,1,< 1 Year,No,35441.0,152.0,62,0
371072,Male,57,1,27.0,1,1-2 Year,No,2630.0,26.0,121,0
287263,Female,25,1,37.0,0,< 1 Year,Yes,24523.0,152.0,215,0
329087,Female,22,1,39.0,1,< 1 Year,No,39926.0,152.0,249,0
165045,Male,28,1,30.0,0,< 1 Year,Yes,25146.0,152.0,135,0
229703,Male,28,1,28.0,1,< 1 Year,No,35028.0,152.0,194,0
88241,Male,30,1,20.0,0,1-2 Year,Yes,2630.0,157.0,137,0
295124,Male,50,1,28.0,1,1-2 Year,No,43627.0,122.0,263,0
308021,Female,35,1,48.0,0,1-2 Year,Yes,2630.0,154.0,245,0
379890,Male,24,1,3.0,0,< 1 Year,Yes,25525.0,152.0,196,0
91269,Female,64,1,28.0,1,1-2 Year,No,33113.0,26.0,183,0
106881,Male,23,1,10.0,1,< 1 Year,No,33182.0,151.0,191,0
220746,Male,22,1,50.0,1,< 1 Year,No,33291.0,152.0,230,0
183895,Male,51,1,8.0,1,1-2 Year,No,36683.0,124.0,88,0
250979,Female,22,1,43.0,1,< 1 Year,No,32009.0,152.0,27,0
138060,Female,43,1,47.0,0,1-2 Year,No,35506.0,152.0,100,0
235867,Female,24,1,28.0,1,< 1 Year,No,40772.0,152.0,202,0
235104,Male,58,1,28.0,0,1-2 Year,Yes,39427.0,26.0,231,0
153732,Male,24,1,8.0,1,< 1 Year,No,35997.0,152.0,127,0
65480,Female,23,1,36.0,1,< 1 Year,No,31283.0,152.0,117,0
155519,Male,80,1,20.0,0,1-2 Year,Yes,2630.0,9.0,268,0
198630,Female,22,1,8.0,1,< 1 Year,No,30457.0,160.0,237,0
70961,Male,43,1,14.0,0,1-2 Year,Yes,36212.0,124.0,115,0
100590,Male,37,1,39.0,1,1-2 Year,No,2630.0,15.0,193,0
256391,Male,64,1,13.0,0,1-2 Year,Yes,26854.0,152.0,234,0
219375,Male,22,1,50.0,1,< 1 Year,No,32981.0,152.0,41,0
141573,Male,51,1,11.0,0,1-2 Year,No,2630.0,26.0,24,0
84932,Female,27,1,45.0,1,< 1 Year,No,26051.0,152.0,197,0
227596,Female,22,1,2.0,0,< 1 Year,No,35956.0,152.0,262,0
76146,Female,22,1,8.0,0,< 1 Year,Yes,31075.0,152.0,120,0
197798,Male,20,1,8.0,1,< 1 Year,No,36940.0,160.0,236,0
111300,Male,53,1,28.0,0,1-2 Year,Yes,46373.0,124.0,160,0
231870,Female,40,1,33.0,0,1-2 Year,Yes,42463.0,124.0,299,0
100875,Male,47,1,24.0,0,1-2 Year,Yes,25560.0,124.0,236,0
26206,Male,32,1,21.0,1,< 1 Year,No,2630.0,152.0,205,0
166344,Female,47,1,47.0,0,> 2 Years,Yes,18639.0,26.0,31,0
274400,Female,23,1,3.0,1,< 1 Year,No,28571.0,152.0,156,0
41729,Female,23,1,6.0,1,< 1 Year,No,23034.0,152.0,260,0
140695,Female,23,1,18.0,1,< 1 Year,No,26652.0,152.0,15,0
21241,Female,37,1,8.0,0,1-2 Year,Yes,2630.0,160.0,175,0
142161,Female,24,1,28.0,1,< 1 Year,No,34250.0,152.0,123,0
240171,Male,23,1,30.0,1,< 1 Year,No,26102.0,152.0,46,0
169819,Male,55,1,38.0,0,1-2 Year,Yes,31450.0,124.0,190,0
19410,Female,22,1,39.0,0,< 1 Year,Yes,2630.0,152.0,187,0
217579,Male,48,1,8.0,0,1-2 Year,Yes,70110.0,26.0,46,0
307036,Male,43,1,28.0,0,1-2 Year,Yes,43987.0,124.0,166,0
231246,Female,27,1,41.0,1,< 1 Year,No,47451.0,152.0,285,0
271089,Male,61,1,2.0,0,1-2 Year,Yes,30540.0,124.0,283,0
206837,Male,56,1,29.0,0,1-2 Year,Yes,35548.0,26.0,50,0
278801,Male,26,1,28.0,1,< 1 Year,No,2630.0,1.0,291,0
4843,Male,40,1,8.0,1,1-2 Year,No,2630.0,156.0,267,0
16930,Female,25,1,10.0,1,< 1 Year,No,24500.0,152.0,298,0
320963,Female,25,1,46.0,0,< 1 Year,Yes,2630.0,152.0,166,0
362651,Female,75,1,28.0,1,1-2 Year,No,45217.0,16.0,270,0
135896,Male,74,1,46.0,1,1-2 Year,No,2630.0,26.0,15,0
297074,Female,24,1,22.0,0,< 1 Year,Yes,2630.0,152.0,123,0
367878,Female,46,1,28.0,0,1-2 Year,Yes,37458.0,124.0,10,0
199839,Male,40,1,28.0,1,1-2 Year,No,37592.0,124.0,277,0
332139,Male,24,1,14.0,1,< 1 Year,No,29700.0,152.0,22,0
220223,Male,24,1,30.0,1,< 1 Year,No,25976.0,152.0,212,0
372310,Male,22,1,46.0,1,< 1 Year,No,23758.0,160.0,216,0
58462,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,163.0,150,0
82125,Female,24,1,8.0,1,< 1 Year,No,34099.0,152.0,121,0
75382,Male,42,1,48.0,1,1-2 Year,No,2630.0,26.0,133,0
270030,Female,76,1,28.0,0,1-2 Year,Yes,45853.0,122.0,298,0
84622,Female,28,1,48.0,0,1-2 Year,Yes,2630.0,157.0,264,0
292686,Male,75,1,14.0,0,1-2 Year,No,23382.0,124.0,68,0
321454,Female,28,1,3.0,1,< 1 Year,No,49247.0,26.0,169,0
46843,Male,24,1,21.0,1,< 1 Year,No,31752.0,152.0,213,0
370891,Male,59,1,41.0,0,1-2 Year,Yes,48390.0,12.0,48,0
111125,Male,51,1,28.0,1,1-2 Year,No,53539.0,24.0,143,0
76277,Female,23,1,23.0,1,< 1 Year,No,33553.0,26.0,151,0
302696,Male,24,1,13.0,0,< 1 Year,Yes,19813.0,152.0,147,0
200982,Female,22,1,30.0,1,< 1 Year,No,2630.0,156.0,239,0
307680,Female,46,1,28.0,1,1-2 Year,No,43394.0,26.0,92,0
241333,Female,38,1,28.0,0,1-2 Year,Yes,28529.0,26.0,167,0
283864,Male,42,1,28.0,1,1-2 Year,No,32395.0,124.0,96,0
333680,Male,38,1,36.0,0,1-2 Year,No,2630.0,124.0,271,0
119318,Female,40,1,6.0,1,1-2 Year,No,25697.0,124.0,120,0
236150,Male,27,1,6.0,1,< 1 Year,No,33123.0,152.0,106,0
59956,Male,34,1,28.0,0,1-2 Year,Yes,31720.0,122.0,54,0
261489,Female,27,1,28.0,0,1-2 Year,No,21146.0,122.0,220,0
84487,Male,44,1,28.0,0,1-2 Year,Yes,26439.0,124.0,62,0
103136,Male,55,1,8.0,1,1-2 Year,No,41567.0,26.0,75,0
121984,Female,57,1,23.0,0,1-2 Year,No,20026.0,124.0,70,0
137833,Female,29,1,10.0,1,< 1 Year,No,34960.0,152.0,227,0
295718,Female,41,1,28.0,0,1-2 Year,Yes,47594.0,26.0,134,0
127932,Female,22,1,42.0,1,< 1 Year,No,44451.0,152.0,231,0
38865,Female,28,1,41.0,1,< 1 Year,No,58521.0,152.0,55,0
197554,Male,24,1,8.0,1,< 1 Year,No,47282.0,152.0,130,0
94637,Female,50,1,28.0,0,> 2 Years,Yes,57706.0,124.0,266,0
69731,Male,23,1,46.0,1,< 1 Year,No,2630.0,152.0,38,0
152174,Female,22,1,41.0,1,< 1 Year,No,21502.0,152.0,273,0
330621,Female,27,1,33.0,1,< 1 Year,No,31871.0,152.0,203,0
215738,Female,39,1,28.0,0,1-2 Year,Yes,34427.0,124.0,125,0
178611,Male,52,1,8.0,0,1-2 Year,Yes,2630.0,124.0,232,0
11802,Female,25,1,13.0,0,< 1 Year,No,17696.0,152.0,78,0
297234,Female,24,1,21.0,1,< 1 Year,No,25202.0,152.0,72,0
2624,Female,23,1,15.0,1,< 1 Year,No,40207.0,152.0,172,0
18514,Male,54,1,28.0,1,1-2 Year,No,34395.0,26.0,206,0
96591,Female,22,1,48.0,0,< 1 Year,Yes,2630.0,152.0,190,0
251368,Female,68,1,50.0,0,1-2 Year,Yes,47311.0,26.0,198,0
221417,Female,22,1,29.0,1,< 1 Year,No,25925.0,152.0,92,0
348697,Male,36,1,21.0,1,1-2 Year,No,33623.0,26.0,30,0
173787,Male,20,1,6.0,0,< 1 Year,Yes,2630.0,160.0,167,0
76780,Male,26,1,37.0,1,< 1 Year,Yes,2630.0,160.0,134,0
162216,Male,24,1,28.0,0,1-2 Year,Yes,2630.0,124.0,34,0
245740,Female,37,1,28.0,0,1-2 Year,Yes,39766.0,124.0,144,0
350637,Female,39,1,43.0,1,1-2 Year,No,40622.0,26.0,44,0
100120,Female,22,1,2.0,0,1-2 Year,Yes,35163.0,26.0,46,0
115605,Male,28,1,15.0,0,< 1 Year,Yes,42954.0,152.0,196,0
17356,Male,29,1,11.0,1,< 1 Year,No,34981.0,152.0,188,0
330515,Female,73,1,38.0,0,1-2 Year,Yes,37253.0,26.0,12,0
113113,Female,72,1,28.0,0,> 2 Years,Yes,33754.0,124.0,229,0
375024,Male,25,1,47.0,1,< 1 Year,No,33341.0,152.0,272,0
350627,Female,27,1,17.0,1,< 1 Year,No,2630.0,152.0,37,0
155994,Male,65,1,33.0,1,1-2 Year,No,31497.0,26.0,294,0
188215,Female,55,1,28.0,0,> 2 Years,Yes,67927.0,26.0,207,0
304562,Male,28,1,1.0,1,< 1 Year,No,2630.0,152.0,292,0
63052,Male,47,1,28.0,0,1-2 Year,Yes,38029.0,124.0,55,0
49787,Female,21,1,8.0,1,< 1 Year,No,44687.0,152.0,288,0
237427,Male,42,1,11.0,1,1-2 Year,No,32031.0,120.0,236,0
242618,Female,24,1,32.0,1,< 1 Year,No,31686.0,152.0,47,0
49066,Female,67,1,28.0,0,1-2 Year,Yes,30146.0,26.0,159,0
321405,Female,73,1,30.0,1,1-2 Year,No,29750.0,152.0,56,0
149429,Male,45,1,28.0,0,1-2 Year,Yes,28908.0,124.0,138,0
233109,Female,23,1,10.0,1,< 1 Year,No,30709.0,152.0,47,0
86442,Male,38,1,11.0,0,1-2 Year,Yes,33939.0,124.0,257,0
95258,Female,27,1,21.0,1,< 1 Year,No,68275.0,152.0,96,0
120742,Male,35,1,8.0,0,1-2 Year,Yes,44161.0,152.0,68,0
8126,Female,26,1,32.0,1,< 1 Year,No,2630.0,152.0,201,0
189790,Female,23,1,28.0,1,< 1 Year,No,47087.0,152.0,277,0
354804,Male,45,1,28.0,0,1-2 Year,Yes,33785.0,124.0,279,0
10624,Male,29,1,15.0,0,< 1 Year,Yes,2630.0,152.0,29,0
32099,Male,61,1,33.0,0,1-2 Year,Yes,26803.0,124.0,287,0
210261,Male,55,1,3.0,1,1-2 Year,No,27674.0,26.0,49,0
71637,Female,47,1,28.0,1,1-2 Year,No,22152.0,26.0,266,0
250200,Female,72,1,28.0,0,1-2 Year,Yes,31853.0,124.0,251,0
90827,Female,24,1,13.0,1,< 1 Year,No,19495.0,151.0,40,0
334060,Male,40,1,28.0,0,1-2 Year,Yes,43419.0,26.0,279,0
208261,Female,43,1,41.0,0,> 2 Years,Yes,2630.0,157.0,161,0
793,Male,24,1,8.0,0,< 1 Year,No,2630.0,152.0,12,0
70229,Female,28,1,15.0,0,< 1 Year,Yes,34625.0,152.0,75,0
107145,Male,50,1,8.0,0,1-2 Year,Yes,41016.0,124.0,183,0
43895,Female,46,1,36.0,1,1-2 Year,No,26468.0,26.0,91,0
356175,Male,21,1,47.0,0,< 1 Year,Yes,23025.0,152.0,153,0
352130,Male,25,1,4.0,0,1-2 Year,Yes,2630.0,156.0,288,0
22209,Male,26,1,8.0,1,< 1 Year,No,35629.0,152.0,104,0
317572,Male,48,1,38.0,0,1-2 Year,Yes,2630.0,163.0,72,0
252793,Female,69,1,28.0,1,1-2 Year,No,47095.0,146.0,170,0
27061,Female,76,1,12.0,0,1-2 Year,Yes,33027.0,150.0,237,0
353193,Male,26,1,30.0,0,1-2 Year,Yes,29832.0,155.0,26,0
157882,Male,40,1,11.0,0,1-2 Year,Yes,41565.0,163.0,72,0
311722,Female,25,1,30.0,1,< 1 Year,No,31315.0,152.0,98,0
212807,Female,24,1,28.0,1,< 1 Year,Yes,22010.0,152.0,225,0
202191,Female,58,1,50.0,0,1-2 Year,Yes,40714.0,8.0,69,0
185704,Male,25,1,29.0,1,< 1 Year,No,44253.0,152.0,141,0
36065,Female,69,1,46.0,1,1-2 Year,Yes,28980.0,26.0,116,0
319331,Male,48,1,8.0,0,> 2 Years,Yes,38961.0,124.0,269,0
16859,Male,59,1,41.0,1,1-2 Year,Yes,37020.0,106.0,195,0
376844,Female,23,1,15.0,0,< 1 Year,No,29917.0,152.0,94,0
11098,Male,24,1,50.0,0,< 1 Year,Yes,25457.0,152.0,228,0
148626,Female,23,1,29.0,1,< 1 Year,No,27488.0,152.0,130,0
275016,Male,50,1,8.0,0,1-2 Year,Yes,2630.0,26.0,289,0
227277,Male,68,1,28.0,0,1-2 Year,Yes,30922.0,26.0,174,0
116402,Male,72,1,31.0,1,1-2 Year,No,2630.0,124.0,198,0
139223,Male,22,1,30.0,0,< 1 Year,Yes,24076.0,152.0,132,0
68932,Male,23,1,36.0,1,< 1 Year,No,23848.0,152.0,129,0
301862,Female,25,1,28.0,1,< 1 Year,No,70043.0,152.0,55,0
354397,Male,49,1,28.0,0,1-2 Year,Yes,44627.0,124.0,202,0
322376,Female,53,1,28.0,0,1-2 Year,Yes,31678.0,26.0,226,0
331010,Female,28,1,28.0,1,< 1 Year,No,25339.0,152.0,88,0
312793,Female,59,1,28.0,0,1-2 Year,Yes,56422.0,122.0,123,0
47937,Female,52,1,3.0,0,1-2 Year,Yes,34517.0,26.0,102,0
65419,Female,23,1,33.0,1,< 1 Year,No,40202.0,152.0,104,0
364282,Male,52,1,7.0,1,1-2 Year,No,44620.0,26.0,215,0
104179,Male,25,1,8.0,1,< 1 Year,No,30057.0,152.0,91,0
183481,Male,43,1,28.0,0,1-2 Year,Yes,60526.0,55.0,17,0
341525,Male,22,1,21.0,1,< 1 Year,No,32165.0,152.0,270,0
204583,Male,28,1,35.0,1,< 1 Year,Yes,2630.0,160.0,36,0
13530,Female,64,1,28.0,0,1-2 Year,Yes,29592.0,26.0,45,0
170594,Female,45,1,28.0,0,1-2 Year,Yes,2630.0,26.0,250,0
78187,Male,24,1,15.0,0,< 1 Year,Yes,26550.0,152.0,273,0
29379,Male,27,1,36.0,0,< 1 Year,Yes,2630.0,160.0,271,0
278350,Male,27,1,6.0,1,< 1 Year,No,2630.0,151.0,214,0
273754,Female,23,1,8.0,1,< 1 Year,No,53924.0,152.0,14,0
158366,Male,68,1,8.0,0,> 2 Years,Yes,25752.0,26.0,163,0
136844,Female,28,1,18.0,1,< 1 Year,No,38296.0,152.0,298,0
355899,Male,25,1,5.0,1,< 1 Year,No,35070.0,152.0,162,0
303922,Female,25,1,29.0,1,< 1 Year,No,22528.0,152.0,126,0
171712,Female,52,1,28.0,0,1-2 Year,Yes,45396.0,26.0,238,0
259109,Female,42,1,28.0,1,1-2 Year,Yes,35793.0,122.0,161,0
379932,Male,56,1,8.0,0,1-2 Year,Yes,27619.0,7.0,218,0
256624,Male,65,1,18.0,0,1-2 Year,Yes,27907.0,26.0,21,0
149213,Female,24,1,41.0,1,< 1 Year,No,23987.0,152.0,28,0
136663,Female,25,1,32.0,0,< 1 Year,Yes,31915.0,152.0,53,0
219042,Female,34,1,36.0,0,1-2 Year,Yes,2630.0,152.0,242,0
118454,Female,58,1,28.0,0,1-2 Year,Yes,37577.0,122.0,132,0
69450,Female,25,1,41.0,1,< 1 Year,No,24357.0,152.0,163,0
205819,Female,29,1,45.0,0,< 1 Year,Yes,37660.0,154.0,100,0
137787,Female,23,1,30.0,0,< 1 Year,Yes,27271.0,152.0,10,0
309373,Female,21,1,27.0,1,< 1 Year,No,20839.0,160.0,23,0
368768,Male,29,1,31.0,1,< 1 Year,No,2630.0,152.0,234,0
111335,Male,61,1,28.0,0,1-2 Year,Yes,67089.0,55.0,34,0
231813,Male,22,1,15.0,1,< 1 Year,Yes,29956.0,152.0,141,0
356870,Male,46,1,3.0,0,1-2 Year,Yes,34264.0,26.0,34,0
192407,Female,27,1,5.0,1,< 1 Year,No,2630.0,152.0,235,0
307675,Female,45,1,35.0,1,1-2 Year,No,25822.0,152.0,190,0
222522,Male,22,1,28.0,1,1-2 Year,No,27593.0,124.0,96,0
370585,Male,64,1,7.0,1,1-2 Year,No,2630.0,124.0,40,0
331337,Male,21,1,8.0,1,< 1 Year,No,41749.0,152.0,119,0
199627,Male,21,1,50.0,1,< 1 Year,No,30418.0,152.0,23,0
348722,Male,48,1,43.0,0,1-2 Year,Yes,2630.0,26.0,118,0
353420,Male,33,1,28.0,0,< 1 Year,No,28867.0,152.0,242,0
45447,Female,39,1,28.0,1,1-2 Year,No,54542.0,26.0,151,0
350654,Female,22,1,8.0,1,< 1 Year,No,44878.0,160.0,246,0
156451,Male,43,1,28.0,0,1-2 Year,Yes,36223.0,122.0,148,0
289773,Female,61,1,28.0,0,1-2 Year,Yes,2630.0,124.0,293,0
194395,Male,29,1,15.0,1,< 1 Year,No,31345.0,152.0,183,0
344423,Female,25,1,47.0,1,< 1 Year,No,37364.0,26.0,83,0
187781,Male,49,1,28.0,0,1-2 Year,Yes,56621.0,124.0,259,0
300890,Female,76,1,46.0,0,1-2 Year,Yes,33086.0,124.0,162,0
273170,Female,23,1,28.0,1,< 1 Year,No,47344.0,152.0,17,0
378806,Male,25,1,14.0,1,< 1 Year,No,2630.0,26.0,26,0
144363,Female,23,1,28.0,0,1-2 Year,No,29862.0,124.0,194,0
326013,Female,21,1,8.0,1,< 1 Year,No,39042.0,152.0,209,0
260453,Female,23,1,30.0,1,< 1 Year,No,2630.0,160.0,152,0
198098,Female,22,1,29.0,0,< 1 Year,Yes,2630.0,152.0,176,0
4322,Female,43,1,28.0,0,1-2 Year,Yes,46256.0,26.0,97,0
444,Female,25,1,23.0,1,< 1 Year,No,2630.0,152.0,228,0
85867,Female,47,1,46.0,0,> 2 Years,Yes,2630.0,26.0,270,0
53048,Female,24,1,28.0,1,< 1 Year,No,35571.0,152.0,274,0
77583,Male,55,1,52.0,1,1-2 Year,No,38174.0,26.0,61,0
121597,Female,29,1,28.0,1,< 1 Year,No,34212.0,152.0,145,0
44683,Female,28,1,15.0,0,< 1 Year,No,31971.0,152.0,102,0
35006,Female,76,1,46.0,1,1-2 Year,No,38811.0,26.0,94,0
164211,Female,22,1,36.0,0,< 1 Year,Yes,26837.0,152.0,71,0
157722,Female,26,1,29.0,1,< 1 Year,No,15736.0,152.0,61,0
301744,Male,37,1,30.0,0,> 2 Years,Yes,23823.0,157.0,121,0
253050,Male,44,1,28.0,0,1-2 Year,No,36343.0,26.0,217,0
218924,Male,20,1,9.0,1,< 1 Year,No,2630.0,160.0,201,0
292301,Male,37,1,28.0,0,1-2 Year,Yes,42901.0,31.0,280,0
77046,Male,32,1,30.0,1,< 1 Year,No,32624.0,152.0,149,0
187206,Female,22,1,30.0,0,< 1 Year,Yes,26327.0,152.0,192,0
211419,Male,22,1,47.0,1,< 1 Year,Yes,2630.0,163.0,190,0
12,Female,24,1,50.0,1,< 1 Year,No,48699.0,152.0,289,0
183598,Male,42,1,28.0,1,1-2 Year,No,27680.0,26.0,55,0
7885,Female,27,1,28.0,1,< 1 Year,No,24645.0,152.0,16,0
168228,Male,34,1,23.0,0,1-2 Year,Yes,31898.0,26.0,221,0
108927,Female,26,1,36.0,1,< 1 Year,No,38665.0,152.0,51,0
345209,Male,36,1,50.0,0,1-2 Year,Yes,2630.0,156.0,208,0
160311,Female,53,1,28.0,1,1-2 Year,No,39877.0,124.0,273,0
137120,Male,21,1,30.0,1,< 1 Year,No,24019.0,152.0,281,0
120789,Female,23,1,18.0,1,< 1 Year,No,28046.0,152.0,187,0
308548,Female,29,1,46.0,1,< 1 Year,No,27439.0,152.0,277,0
19978,Female,22,1,17.0,0,< 1 Year,Yes,47748.0,160.0,249,0
121697,Female,37,1,28.0,0,1-2 Year,Yes,48569.0,122.0,49,0
354595,Male,32,1,8.0,1,< 1 Year,No,46263.0,152.0,96,0
7848,Male,77,1,28.0,0,1-2 Year,Yes,50291.0,26.0,281,0
48277,Male,59,1,8.0,1,1-2 Year,Yes,35463.0,3.0,219,0
186624,Male,24,1,2.0,0,< 1 Year,Yes,40379.0,152.0,192,0
28185,Male,42,1,8.0,0,1-2 Year,Yes,30610.0,124.0,97,0
284910,Male,46,1,41.0,0,1-2 Year,Yes,30699.0,154.0,84,0
263170,Male,25,1,13.0,1,< 1 Year,No,18223.0,152.0,72,0
22324,Female,34,1,45.0,1,1-2 Year,No,2630.0,29.0,154,0
362812,Male,66,1,29.0,1,1-2 Year,No,23618.0,124.0,113,0
191265,Female,25,1,6.0,1,< 1 Year,No,27080.0,152.0,187,0
83027,Male,38,1,39.0,0,1-2 Year,Yes,2630.0,124.0,274,0
127124,Female,48,1,28.0,0,1-2 Year,Yes,50808.0,26.0,128,0
7427,Female,20,1,8.0,1,< 1 Year,No,41213.0,160.0,124,0
205581,Female,24,1,41.0,1,< 1 Year,No,23806.0,152.0,249,0
201067,Male,21,1,46.0,1,< 1 Year,No,23585.0,160.0,177,0
231355,Male,21,1,36.0,1,< 1 Year,No,33384.0,152.0,225,0
361810,Female,38,1,35.0,0,1-2 Year,Yes,57112.0,124.0,83,0
214160,Male,61,1,28.0,1,1-2 Year,No,48863.0,26.0,119,0
304932,Female,67,1,28.0,1,1-2 Year,No,43167.0,124.0,140,0
48793,Female,21,1,30.0,1,< 1 Year,No,29492.0,160.0,105,0
317743,Female,20,1,41.0,1,< 1 Year,No,25354.0,160.0,80,0
100804,Female,24,1,41.0,1,< 1 Year,No,28832.0,152.0,50,0
316779,Male,23,1,8.0,0,< 1 Year,No,57235.0,152.0,60,0
197402,Male,27,1,33.0,1,< 1 Year,No,33247.0,152.0,59,0
81778,Male,23,1,8.0,1,< 1 Year,No,27672.0,152.0,271,0
42252,Female,27,1,16.0,1,< 1 Year,No,2630.0,152.0,175,0
36719,Male,25,1,35.0,1,< 1 Year,No,26629.0,152.0,249,0
146196,Male,58,1,28.0,0,1-2 Year,Yes,37904.0,26.0,221,0
210009,Female,23,1,29.0,1,< 1 Year,No,29505.0,152.0,271,0
240019,Female,38,1,18.0,0,1-2 Year,Yes,36827.0,124.0,286,0
308092,Male,24,1,41.0,1,< 1 Year,No,36312.0,152.0,243,0
356121,Male,71,1,14.0,0,1-2 Year,Yes,2630.0,156.0,200,0
106762,Female,20,1,37.0,0,< 1 Year,Yes,31430.0,160.0,63,0
352143,Male,42,1,30.0,0,> 2 Years,Yes,25395.0,26.0,21,0
561,Female,23,1,44.0,1,< 1 Year,No,28978.0,152.0,242,0
283443,Female,21,1,3.0,1,< 1 Year,No,17921.0,152.0,162,0
77101,Female,39,1,36.0,1,1-2 Year,No,35111.0,152.0,61,0
261284,Male,27,1,16.0,0,< 1 Year,Yes,32197.0,152.0,166,0
46756,Male,24,1,28.0,1,1-2 Year,No,46721.0,150.0,225,0
291404,Male,77,1,28.0,0,1-2 Year,Yes,39008.0,124.0,206,0
17985,Female,47,1,35.0,0,1-2 Year,Yes,36219.0,152.0,245,0
340827,Male,30,1,29.0,1,< 1 Year,No,2630.0,152.0,49,0
380252,Male,46,1,50.0,1,1-2 Year,No,42942.0,8.0,111,0
255832,Female,23,1,46.0,1,< 1 Year,No,32177.0,160.0,15,0
39655,Female,27,1,8.0,1,< 1 Year,No,30514.0,152.0,63,0
285084,Male,56,1,8.0,0,1-2 Year,Yes,60986.0,26.0,214,0
255216,Male,31,1,36.0,0,1-2 Year,No,26927.0,124.0,46,0
70278,Male,29,1,28.0,0,< 1 Year,Yes,34702.0,163.0,79,0
313173,Female,26,1,33.0,1,< 1 Year,No,2630.0,152.0,102,0
114949,Female,57,1,30.0,0,1-2 Year,Yes,31548.0,152.0,195,0
275640,Female,22,1,13.0,0,< 1 Year,Yes,29011.0,152.0,217,0
2115,Female,59,1,28.0,1,1-2 Year,No,26982.0,26.0,237,0
160468,Male,24,1,46.0,1,< 1 Year,No,22974.0,26.0,251,0
331881,Male,25,1,17.0,1,< 1 Year,Yes,2630.0,152.0,258,0
120254,Male,23,1,29.0,1,< 1 Year,No,44848.0,152.0,155,0
22669,Male,30,1,18.0,0,1-2 Year,Yes,33191.0,124.0,224,0
7498,Female,22,1,15.0,0,< 1 Year,No,28907.0,152.0,275,0
99264,Male,22,1,52.0,1,< 1 Year,No,26037.0,152.0,39,0
3779,Male,49,1,28.0,0,1-2 Year,Yes,46195.0,26.0,157,0
58387,Male,21,1,28.0,1,< 1 Year,No,35515.0,152.0,152,0
275933,Female,44,1,50.0,0,1-2 Year,Yes,31154.0,8.0,158,0
246208,Male,44,1,28.0,0,1-2 Year,Yes,46027.0,61.0,74,0
229602,Female,25,1,28.0,0,< 1 Year,Yes,28633.0,152.0,221,0
344247,Female,28,1,15.0,0,< 1 Year,Yes,2630.0,152.0,261,0
113515,Female,54,1,28.0,0,1-2 Year,Yes,49262.0,124.0,233,0
150359,Female,31,1,14.0,1,< 1 Year,No,29538.0,152.0,17,0
243089,Male,59,1,41.0,1,1-2 Year,No,2630.0,124.0,207,0
113970,Male,43,1,50.0,1,1-2 Year,No,32599.0,26.0,200,0
97297,Male,46,1,46.0,1,1-2 Year,No,2630.0,124.0,290,0
79942,Female,34,1,21.0,1,1-2 Year,No,27539.0,157.0,293,0
258807,Female,57,1,40.0,0,1-2 Year,Yes,27253.0,124.0,288,0
293478,Male,44,1,48.0,0,> 2 Years,Yes,2630.0,124.0,45,0
117598,Female,29,1,28.0,1,1-2 Year,No,47931.0,156.0,52,0
135956,Female,39,1,28.0,0,1-2 Year,Yes,37319.0,124.0,236,0
376656,Female,65,1,28.0,1,1-2 Year,No,36106.0,124.0,286,0
363439,Male,43,1,30.0,1,1-2 Year,No,32169.0,152.0,44,0
193364,Female,23,1,8.0,1,< 1 Year,No,73812.0,152.0,229,0
142671,Female,23,1,8.0,1,< 1 Year,No,50405.0,152.0,278,0
129124,Female,24,1,13.0,1,< 1 Year,No,29190.0,152.0,280,0
234350,Female,69,1,48.0,1,1-2 Year,Yes,2630.0,15.0,265,0
225640,Male,24,1,8.0,1,< 1 Year,No,26553.0,152.0,187,0
214764,Female,73,1,1.0,1,1-2 Year,No,2630.0,124.0,152,0
96949,Male,24,1,7.0,1,< 1 Year,No,28794.0,152.0,170,0
136067,Male,59,1,46.0,1,1-2 Year,No,2630.0,124.0,13,0
255360,Female,41,1,28.0,1,1-2 Year,No,29641.0,124.0,128,0
172961,Male,63,1,28.0,1,1-2 Year,No,45501.0,124.0,114,0
57675,Male,58,1,36.0,1,1-2 Year,No,2630.0,152.0,271,0
359319,Female,29,1,28.0,1,< 1 Year,No,35118.0,26.0,129,0
355815,Male,45,1,36.0,0,1-2 Year,Yes,33862.0,124.0,26,0
28073,Male,20,1,48.0,1,< 1 Year,No,2630.0,160.0,71,0
123811,Male,27,1,41.0,1,< 1 Year,No,38576.0,152.0,248,0
50730,Male,24,1,47.0,1,< 1 Year,No,40240.0,152.0,291,0
29264,Male,39,1,41.0,0,1-2 Year,Yes,46142.0,124.0,124,0
89145,Male,44,1,35.0,1,1-2 Year,No,2630.0,124.0,182,0
344768,Male,40,1,47.0,0,1-2 Year,Yes,28872.0,113.0,53,0
358047,Male,54,1,35.0,0,1-2 Year,Yes,35909.0,10.0,207,0
313157,Female,23,1,8.0,1,< 1 Year,No,32814.0,151.0,21,0
344005,Female,39,1,8.0,1,1-2 Year,No,34966.0,15.0,183,0
364272,Male,55,1,8.0,0,1-2 Year,No,2630.0,26.0,237,0
91167,Female,25,1,15.0,1,< 1 Year,No,28447.0,152.0,62,0
